id,rate,iupac_rate,reaction,category,time_stamp,datasheet
6102,J<22>,none,PRONEMOOOH = CH3CO3 + CH3OCHO + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
6103,J<41>,none,PRONEMOOOH = PRONEMOXO + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
6104,1.15D-10,none,PRONEMOOOH + OH = MCOCOMOX + OH,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
6105,2.98D-11,none,PRONEMOXOH + OH = MCOCOMOX + HO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
6106,J<22>,none,PRONEMOXOH = CH3CO3 + CH3OCHO + HO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
6107,J<22>,none,MCOCOMOX = CH3CO3 + CH3O2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
6108,3.25D-13,none,MCOCOMOX + OH = MCOCOMOXO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
6109,KRO2NO,none,MCOCOMOXO2 + NO = MCOCOMOXO + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
6110,KDEC,none,MCOCOMOXO = HCHO + CH3CO3,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
6111,KRO2NO3,none,MCOCOMOXO2 + NO3 = MCOCOMOXO + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
6112,KRO2HO2*0.625,none,MCOCOMOXO2 + HO2 = MCOCOMOOOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
6113,J<41>,none,MCOCOMOOOH = MCOCOMOXO + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
6114,J<22>,none,MCOCOMOOOH = CH3CO3 + HCHO + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
6115,2.00D-11,none,MCOCOMOOOH + OH = MCOCOMOXO2,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
6116,2.00D-12*RO2,none,MCOCOMOXO2 = MCOCOMOXO,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
7568,KRO2NO*0.967,none,H2C3OCO2 + NO = H2C3OCO + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
7569,KRO2NO*0.033,none,H2C3OCO2 + NO = H2C3OCNO3,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
7570,KROPRIM*O2,none,H2C3OCO = PROL2FORM + HO2,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
7571,KRO2NO3,none,H2C3OCO2 + NO3 = H2C3OCO + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.00403E+13,
7572,KRO2HO2*0.625*0.60,none,H2C3OCO2 + HO2 = H2C3OCOOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
7573,KRO2HO2*0.625*0.40,none,H2C3OCO2 + HO2 = PROL2FORM,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
7574,2.00D-12*0.6*RO2,none,H2C3OCO2 = H2C3OCO,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
7575,2.00D-12*0.2*RO2,none,H2C3OCO2 = H2C3OCOH,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
7576,2.00D-12*0.2*RO2,none,H2C3OCO2 = PROL2FORM,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
7577,J<53>,none,H2C3OCNO3 = H2C3OCO + NO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
7578,1.47D-11,none,H2C3OCNO3 + OH = PROL2FORM + NO2,categories/jenkin-1997-3_10_2-master.htt,2.01103E+13,
7579,J<41>,none,H2C3OCOOH = H2C3OCO + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
7580,1.16D-10,none,H2C3OCOOH + OH = PROL2FORM + OH,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
7581,4.19D-11,none,H2C3OCOH + OH = PROL2FORM + HO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
6117,2.31D-11*0.513,none,BUOX2ETOH + OH = BOX2EOHAO2,categories/saunders-2003-4_1_1-master.htt,2.00403E+13,
6118,2.31D-11*0.291,none,BUOX2ETOH + OH = BOX2EOHBO2,categories/saunders-2003-4_1_1-master.htt,2.00403E+13,
6119,2.31D-11*0.196,none,BUOX2ETOH + OH = BOX2ECHO + HO2,categories/saunders-2003-4_1_1-master.htt,2.00403E+13,
6120,4.65D-15*0.70,none,BUOX2ETOH + NO3 = BOX2EOHAO2 + HNO3,categories/saunders-2003-4_3_1-master.htt,2.00403E+13,
6121,4.65D-15*0.30,none,BUOX2ETOH + NO3 = BOX2EOHBO2 + HNO3,categories/saunders-2003-4_3_1-master.htt,2.00403E+13,
6122,KRO2NO*0.805,none,BOX2EOHAO2 + NO = BOX2EOHAO + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
6123,KRO2NO*0.195,none,BOX2EOHAO2 + NO = BOXEOHANO3,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
6124,KDEC,none,BOX2EOHAO = ETOHOCHO + NC3H7O2,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
6125,KRO2NO3,none,BOX2EOHAO2 + NO3 = BOX2EOHAO + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.00403E+13,
6126,KRO2HO2*0.770*0.6,none,BOX2EOHAO2 + HO2 = BOX2OHAOOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
6127,KRO2HO2*0.770*0.4,none,BOX2EOHAO2 + HO2 = PRCOOETOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
6128,8.80D-13*0.6*RO2,none,BOX2EOHAO2 = BOX2EOHAO,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
6129,8.80D-13*0.2*RO2,none,BOX2EOHAO2 = PRCOOETOH,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
6130,8.80D-13*0.2*RO2,none,BOX2EOHAO2 = BOXOHETOH,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
6131,J<54>,none,BOXEOHANO3 = BOX2EOHAO + NO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
6132,1.45D-11,none,BOXEOHANO3 + OH = PRCOOETOH + NO2,categories/jenkin-1997-3_10_2-master.htt,2.00403E+13,
6133,J<41>,none,BOX2OHAOOH = BOX2EOHAO + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
6134,2.04D-10,none,BOX2OHAOOH + OH = PRCOOETOH + HO2,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
6135,6.20D-11,none,BOXOHETOH + OH = PRCOOETOH + HO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
6136,9.16D-12,none,PRCOOETOH + OH = PRCOOMCHO + HO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
6137,J<15>,none,PRCOOMCHO = PRCOOMO2 + HO2 + CO,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
6138,2.56D-11,none,PRCOOMCHO + OH = PRCOOMCO3,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
6139,KNO3AL*5.5,none,PRCOOMCHO + NO3 = PRCOOMCO3 + HNO3,categories/jenkin-1997-3_10_8-master.htt,2.0141E+13,
6140,KAPNO,none,PRCOOMCO3 + NO = PRCOOMO2 + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
6141,KRO2NO,none,PRCOOMO2 + NO = PRCOOMO + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
6142,KDEC,none,PRCOOMO = HCHO + NC3H7O2,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
6143,KFPAN,none,PRCOOMCO3 + NO2 = PRCOOMPAN,categories/saunders-2003-4_6_2-gen-master.htt,2.00403E+13,
6144,KBPAN,none,PRCOOMPAN = PRCOOMCO3 + NO2,categories/saunders-2003-4_9_1-master.htt,2.00403E+13,
6145,KRO2NO3*1.74,none,PRCOOMCO3 + NO3 = PRCOOMO2 + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
6146,KAPHO2*0.56,none,PRCOOMCO3 + HO2 = PRCOOMCO3H,categories/saunders-2003-4_6_4-gen-master.htt,2.01009E+13,
6147,1.00D-11*RO2,none,PRCOOMCO3 = PRCOOMO2,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
6148,KRO2NO3,none,PRCOOMO2 + NO3 = PRCOOMO + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
6149,KRO2HO2*0.706,none,PRCOOMO2 + HO2 = PRCOOMOOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
6150,2.00D-12*RO2,none,PRCOOMO2 = PRCOOMO,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
6151,4.82D-12,none,PRCOOMPAN + OH = PRCOFORM + CO + NO2,categories/jenkin-1997-3_10_3-master.htt,2.00403E+13,
6152,J<41>,none,PRCOOMCO3H = PRCOOMO2 + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
6153,8.41D-12,none,PRCOOMCO3H + OH = PRCOOMCO3,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
6154,J<41>,none,PRCOOMOOH = PRCOOMO + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
6155,2.38D-11,none,PRCOOMOOH + OH = PRCOOMO2,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
6156,KRO2NO*0.903,none,BOX2EOHBO2 + NO = BOX2EOHBO + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
6157,KRO2NO*0.097,none,BOX2EOHBO2 + NO = BOXEOHBNO3,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
6158,KDEC,none,BOX2EOHBO = BOXCHO + HCHO + HO2,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
6159,KRO2NO3,none,BOX2EOHBO2 + NO3 = BOX2EOHBO + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.00403E+13,
6160,KRO2HO2*0.770*0.6,none,BOX2EOHBO2 + HO2 = BOX2OHBOOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
6161,KRO2HO2*0.770*0.4,none,BOX2EOHBO2 + HO2 = BOX2COMOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
6162,8.80D-13*0.6*RO2,none,BOX2EOHBO2 = BOX2EOHBO,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
6163,8.80D-13*0.2*RO2,none,BOX2EOHBO2 = BOX2COMOH,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
6164,8.80D-13*0.2*RO2,none,BOX2EOHBO2 = BOX2E2OH,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
6165,J<54>,none,BOXEOHBNO3 = BOX2EOHBO + NO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
6166,1.27D-11,none,BOXEOHBNO3 + OH = BOX2COMOH + NO2,categories/jenkin-1997-3_10_2-master.htt,2.00403E+13,
6167,J<41>,none,BOX2OHBOOH = BOX2EOHBO + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
6168,2.04D-10,none,BOX2OHBOOH + OH = BOX2COMOH + OH,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
6169,6.20D-11,none,BOX2E2OH + OH = BOX2COMOH + HO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
6170,4.31D-12,none,BOX2COMOH + OH = BOXCOCHO + HO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
6171,J<34>,none,BOXCOCHO = HO2 + CO + NC4H9O2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
6172,4.28D-12,none,BOXCOCHO + OH = BOXCOCHOO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
6173,KRO2NO,none,BOXCOCHOO2 + NO = BOXCOCHOO + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
6174,KDEC,none,BOXCOCHOO = C3H7CHO + HO2 + CO,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
6175,KRO2NO3,none,BOXCOCHOO2 + NO3 = BOXCOCHOO + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
6176,KRO2HO2*0.770,none,BOXCOCHOO2 + HO2 = BOXCOALOOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
6177,8.80D-13*RO2,none,BOXCOCHOO2 = BOXCOCHOO,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
6178,J<41>,none,BOXCOALOOH = BOXCOCHOO + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
6179,5.22D-11,none,BOXCOALOOH + OH = BOXCOCHOO2,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
6180,J<15>,none,BOX2ECHO = HO2 + CO + BOX2MO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
6181,3.39D-11,none,BOX2ECHO + OH = BOXMCO3,categories/jenkin-1997-3_10_1-master.htt,2.00403E+13,
6182,KNO3AL*5.5,none,BOX2ECHO + NO3 = BOXMCO3 + HNO3,categories/jenkin-1997-3_10_8-master.htt,2.0141E+13,
6183,KAPNO,none,BOXMCO3 + NO = BOX2MO2 + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
6184,KRO2NO,none,BOX2MO2 + NO = BOX2MO + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.01502E+13,
6185,KDEC,none,BOX2MO = BOXCHO + HO2,categories/saunders-2003-4_8_1-master.htt,2.01502E+13,
6186,KFPAN,none,BOXMCO3 + NO2 = BOXMPAN,categories/saunders-2003-4_6_2-gen-master.htt,2.00403E+13,
6187,KBPAN,none,BOXMPAN = BOXMCO3 + NO2,categories/saunders-2003-4_9_1-master.htt,2.00403E+13,
6188,KRO2NO3*1.74,none,BOXMCO3 + NO3 = BOX2MO2 + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
6189,KAPHO2*0.41,none,BOXMCO3 + HO2 = BOXMCO3H,categories/saunders-2003-4_6_4-gen-master.htt,2.01009E+13,
6190,KAPHO2*0.15,none,BOXMCO3 + HO2 = BOXMCO2H + O3,categories/saunders-2003-4_6_4-gen-master.htt,2.01009E+13,
6191,1.00D-11*0.7*RO2,none,BOXMCO3 = BOX2MO2,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
6192,1.00D-11*0.3*RO2,none,BOXMCO3 = BOXMCO2H,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
6193,KRO2NO3,none,BOX2MO2 + NO3 = BOX2MO + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
6194,KRO2HO2*0.706,none,BOX2MO2 + HO2 = BOXMOOH,categories/saunders-2003-4_6_4-gen-master.htt,2.01502E+13,
6195,2.00D-12*0.6*RO2,none,BOX2MO2 = BOX2MO,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
6196,2.00D-12*0.2*RO2,none,BOX2MO2 = BOXCHO,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
6197,2.00D-12*0.2*RO2,none,BOX2MO2 = BOXMOH,categories/saunders-2003-4_6_5-gen-master.htt,2.01502E+13,
6198,1.32D-11,none,BOXMPAN + OH = BOXCHO + CO + NO2,categories/jenkin-1997-3_10_3-master.htt,2.00403E+13,
6199,J<41>,none,BOXMCO3H = BOX2MO2 + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
6200,1.67D-11,none,BOXMCO3H + OH = BOXMCO3,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
6201,1.32D-11,none,BOXMCO2H + OH = BOX2MO2,categories/jenkin-1997-3_10_6-master.htt,2.00403E+13,
6202,J<41>,none,BOXMOOH = BOX2MO + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
6203,7.93D-11,none,BOXMOOH + OH = BOXCHO + OH,categories/jenkin-1997-3_10_4-master.htt,2.01103E+13,
6204,1.96D-11,none,BOXMOH + OH = BOXCHO + HO2,categories/uncategorised.htt,2.01101E+13,
6205,3.12D-12,none,BOXCHO + OH = BOXFORMO2,categories/jenkin-1997-3_10_1-master.htt,2.01103E+13,
6206,KRO2NO,none,BOXFORMO2 + NO = BUFORMO + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
6207,KDEC,none,BUFORMO = C3H7CHO + HO2,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
6208,KRO2NO3,none,BOXFORMO2 + NO3 = BUFORMO + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
6209,KRO2HO2*0.625,none,BOXFORMO2 + HO2 = BUFORMOOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
6210,8.80D-13*0.6*RO2,none,BOXFORMO2 = BUFORMO,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
6211,8.80D-13*0.2*RO2,none,BOXFORMO2 = PRCOFORM,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
6212,8.80D-13*0.2*RO2,none,BOXFORMO2 = BUOHFORM,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
6213,J<41>,none,BUFORMOOH = BUFORMO + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
6214,5.22D-11,none,BUFORMOOH + OH = PRCOFORM + OH,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
6215,1.47D-11,none,BUOHFORM + OH = PRCOFORM + HO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
6216,3.88D-12,none,PRCOFORM + OH = PRCOFORMO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
6217,KRO2NO,none,PRCOFORMO2 + NO = PRCOFORMO + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
6218,KDEC,none,PRCOFORMO = MECOFORMO2 + CH3CHO,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
6219,KRO2NO,none,MECOFORMO2 + NO = MECOFORMO + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
6220,KDEC,none,MECOFORMO = HCHO + CO + HO2,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
6221,KRO2NO3,none,PRCOFORMO2 + NO3 = PRCOFORMO + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
6222,KRO2HO2*0.706,none,PRCOFORMO2 + HO2 = PRCOFOROOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
6223,8.80D-13*RO2,none,PRCOFORMO2 = PRCOFORMO,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
6224,KRO2NO3,none,MECOFORMO2 + NO3 = MECOFORMO + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
6225,KRO2HO2*0.520,none,MECOFORMO2 + HO2 = MECOFOROOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
6226,8.80D-13*RO2,none,MECOFORMO2 = MECOFORMO,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
6227,J<41>,none,PRCOFOROOH = PRCOFORMO + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
6228,1.09D-10,none,PRCOFOROOH + OH = PRCOFORMO2,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
6229,J<41>,none,MECOFOROOH = MECOFORMO + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
6230,1.90D-12*EXP(190/TEMP),none,MECOFOROOH + OH = MECOFORMO2,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
6231,2.78D-11*0.238,none,BOX2PROL + OH = BOXPRONE + HO2,categories/saunders-2003-4_1_1-master.htt,2.00403E+13,
6232,2.78D-11*0.486,none,BOX2PROL + OH = BOXPROLAO2,categories/saunders-2003-4_1_1-master.htt,2.00403E+13,
6233,2.78D-11*0.276,none,BOX2PROL + OH = BOXPROLBO2,categories/saunders-2003-4_1_1-master.htt,2.00403E+13,
6234,6.5D-15*0.5,none,BOX2PROL + NO3 = BOXPROLAO2 + HNO3,categories/saunders-2003-4_3_1-master.htt,2.00403E+13,
6235,6.5D-15*0.5,none,BOX2PROL + NO3 = BOXPROLBO2 + HNO3,categories/saunders-2003-4_3_1-master.htt,2.00403E+13,
6236,KRO2NO*0.722,none,BOXPROLAO2 + NO = BOXPROLAO + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
6237,KRO2NO*0.278,none,BOXPROLAO2 + NO = BOXPOLANO3,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
6238,KDEC,none,BOXPROLAO = PROL2FORM + NC3H7O2,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
6239,KRO2NO3,none,BOXPROLAO2 + NO3 = BOXPROLAO + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.00403E+13,
6240,KRO2HO2*0.820*0.6,none,BOXPROLAO2 + HO2 = BOXPOLAOOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
6241,KRO2HO2*0.820*0.4,none,BOXPROLAO2 + HO2 = PRCOOPROL,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
6242,8.80D-13*0.6*RO2,none,BOXPROLAO2 = BOXPROLAO,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
6243,8.80D-13*0.2*RO2,none,BOXPROLAO2 = PRCOOPROL,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
6244,8.80D-13*0.2*RO2,none,BOXPROLAO2 = BOXOHPROL,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
6245,J<54>,none,BOXPOLANO3 = BOXPROLAO + NO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
6246,1.90D-11,none,BOXPOLANO3 + OH = PRCOOPROL + NO2,categories/jenkin-1997-3_10_2-master.htt,2.00403E+13,
6247,J<41>,none,BOXPOLAOOH = BOXPROLAO + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
6248,2.08D-10,none,BOXPOLAOOH + OH = PRCOOPROL + OH,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
6249,6.65D-11,none,BOXOHPROL + OH = PRCOOPROL + HO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
6250,1.37D-11,none,PRCOOPROL + OH = PRCOOPRONE + HO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
6251,9.87D-12,none,PROL2FORM + OH = PRONFORM + HO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
6252,J<22>,none,PRONFORM = CHOOCH2O2 + CH3CO3,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
6253,1.06D-12,none,PRONFORM + OH = PRONFORMO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
6254,KRO2NO,none,PRONFORMO2 + NO = PRONFORMO + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
6255,KDEC,none,PRONFORMO = MGLYOX + HO2,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
6256,KRO2NO3,none,PRONFORMO2 + NO3 = PRONFORMO + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
6257,KRO2HO2*0.625,none,PRONFORMO2 + HO2 = PRNFORMOOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
6258,8.80D-13*RO2,none,PRONFORMO2 = PRONFORMO,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
6259,J<41>,none,PRNFORMOOH = PRONFORMO + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
6260,3.08D-11,none,PRNFORMOOH + OH = PRONFORMO2,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
6261,KRO2NO*0.861,none,BOXPROLBO2 + NO = BOXPROLBO + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
6262,KRO2NO*0.139,none,BOXPROLBO2 + NO = BOXPOLBNO3,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
6263,KDEC,none,BOXPROLBO = BOXCHO + CH3CHO + HO2,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
6264,KRO2NO3,none,BOXPROLBO2 + NO3 = BOXPROLBO + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.00403E+13,
6265,KRO2HO2*0.820*0.6,none,BOXPROLBO2 + HO2 = BOXPOLBOOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
6266,KRO2HO2*0.820*0.4,none,BOXPROLBO2 + HO2 = BOXCOEOL,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
6267,8.80D-13*0.6*RO2,none,BOXPROLBO2 = BOXPROLBO,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
6268,8.80D-13*0.2*RO2,none,BOXPROLBO2 = BOXCOEOL,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
6269,8.80D-13*0.2*RO2,none,BOXPROLBO2 = BOXPR2OH,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
6270,1.39D-11,none,BOXPOLBNO3 + OH = BOXCOEOL + NO2,categories/jenkin-1997-3_10_2-master.htt,2.00403E+13,
6271,J<41>,none,BOXPOLBOOH = BOXPROLBO + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
6272,2.08D-10,none,BOXPOLBOOH + OH = BOXCOEOL + OH,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
6273,6.65D-11,none,BOXPR2OH + OH = BOXCOEOL + HO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
6274,4.95D-12,none,BOXCOEOL + OH = BOXCOEOLO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
6275,KRO2NO,none,BOXCOEOLO2 + NO = BOXCOEOLO + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
6276,KDEC,none,BOXCOEOLO = C3H7CHO + CH3CHO + HO2,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
6277,KRO2NO3,none,BOXCOEOLO2 + NO3 = BOXCOEOLO + NO2,categories/saunders-2003-4_6_3-gen-master.htt,2.01502E+13,
6278,KRO2HO2*0.820,none,BOXCOEOLO2 + HO2 = BOXCOOLOOH,categories/saunders-2003-4_6_4-gen-master.htt,2.00403E+13,
6279,8.80D-13*RO2,none,BOXCOEOLO2 = BOXCOEOLO,categories/saunders-2003-4_6_5-gen-master.htt,2.00403E+13,
6280,J<41>,none,BOXCOOLOOH = BOXCOEOLO + OH,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
6281,5.29D-11,none,BOXCOOLOOH + OH = BOXCOEOLO2,categories/jenkin-1997-3_10_4-master.htt,2.00403E+13,
6282,J<22>,none,BOXPRONE = CH3CO3 + BOX2MO2,categories/saunders-2003-4_4_1-master.htt,2.00403E+13,
6283,1.32D-11*0.63,none,BOXPRONE + OH = BOXPRONAO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
6284,1.32D-11*0.37,none,BOXPRONE + OH = BOXPRONBO2,categories/jenkin-1997-3_10_7-master.htt,2.00403E+13,
6285,KRO2NO*0.722,none,BOXPRONAO2 + NO = BOXPRONEAO + NO2,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
6286,KRO2NO*0.278,none,BOXPRONAO2 + NO = BOXPROANO3,categories/saunders-2003-4_6_1-gen-master.htt,2.00403E+13,
6287,KDEC,none,BOXPRONEAO = PRONFORM + NC3H7O2,categories/saunders-2003-4_8_1-master.htt,2.00403E+13,
